"ID","Tags"
"722","Pest and diseases"
"722","Rainfall related"
"723","Biophysical"
"723","Pest and diseases"
"723","Temperature related"
"724","Biophysical"
"724","Rainfall related"
"725","Biophysical"
"725","Temperature related"
"726","Biophysical"
"726","Temperature related"
"727","Biophysical"
"727","Temperature related"
"728","Maritime related"
"728","Biophysical"
"729","Maritime related"
"729","Biophysical"
"730","Biophysical"
"730","Pest and diseases"
"730","Rainfall related"
"731","Biophysical"
"731","Pest and diseases"
"731","Temperature related"
"732","Biophysical"
"732","Rainfall related"
"733","Biophysical"
"733","Rainfall related"
"734","Biophysical"
"734","Temperature related"
"735","Biophysical"
"735","Temperature related"
"736","Biophysical"
"736","Rainfall related"
"737","Biophysical"
"737","Temperature related"
"738","Rainfall related"
"738","Socio-economic"
"739","Rainfall related"
"739","Socio-economic"
"740","Rainfall related"
"740","Socio-economic"
"741","Biophysical"
"741","Temperature related"
"742","Biophysical"
"742","Pest and diseases"
"743","Biophysical"
"743","Temperature related"
"744","Biophysical"
"744","Temperature related"
"745","Biophysical"
"745","Pest and diseases"
"746","Biophysical"
"747","Biophysical"
"748","Biophysical"
"750","Biophysical"
"750","Finance"
"750","Socio-economic"
"751","Biophysical"
"752","Biophysical"
"753","Biophysical"
"753","Finance"
"753","Socio-economic"
"754","Biophysical"
"754","Socio-economic"
"755","Biophysical"
"755","Finance"
"755","Socio-economic"
"756","Biophysical"
"756","Socio-economic"
"757","Finance"
"757","Socio-economic"
"758","Biophysical"
"758","Socio-economic"
"759","Biophysical"
"760","Biophysical"
"761","Biophysical"
"762","Biophysical"
"763","Biophysical"
"764","Biophysical"
"765","Biophysical"
"765","Human capacity"
"766","Biophysical"
"766","Human capacity"
"767","Finance"
"767","Gender"
"767","Governance"
"767","Institutions and policies"
"767","Socio-economic"
"768","Biophysical"
"768","Gender"
"768","Governance"
"768","Institutions and policies"
"768","Socio-economic"
"769","Biophysical"
"769","Governance"
"769","Institutions and policies"
"770","Governance"
"770","Institutions and policies"
"770","Socio-economic"
"771","Biophysical"
"771","Governance"
"771","Institutions and policies"
"772","Biophysical"
"772","Institutions and policies"
"773","Finance"
"773","Institutions and policies"
"773","Socio-economic"
"774","Biophysical"
"774","Finance"
"774","Socio-economic"
"774","Weather and environment"
"775","Biophysical"
"775","Weather and environment"
"776","Biophysical"
"776","Human capacity"
"776","Technology"
"777","Biophysical"
"777","Gender"
"777","Institutions and policies"
"778","Biophysical"
"778","Human capacity"
"779","Biophysical"
"779","Human capacity"
"780","Biophysical"
"780","Human capacity"
"780","Weather and environment"
"781","Biophysical"
"781","Socio-economic"
"781","Weather and environment"
"782","Governance"
"782","Institutions and policies"
"782","Policy level"
"783","Institutions and policies"
"784","Governance"
"784","Institutions and policies"
"784","Partnership required"
"784","Research and development"
"785","Finance"
"785","Institutions and policies"
"785","Technology"
"786","Governance"
"786","Institutions and policies"
"786","Weather and environment"
"787","Finance"
"787","Governance"
"787","Institutions and policies"
"787","Weather and environment"
"788","Climate smart agriculture"
"788","Community level"
"788","Farm level"
"788","Human capacity"
"788","Infrastrcuture"
"788","Technology"
"789","Governance"
"789","Human capacity"
"789","Institutions and policies"
"790","Climate smart agriculture"
"790","Conservation agriculture"
"790","Farm level"
"790","Human capacity"
"791","Climate smart agriculture"
"791","Farm level"
"791","Human capacity"
"792","Human capacity"
"792","Institutions and policies"
"792","Research and development"
"793","Governance"
"793","Human capacity"
"793","Institutions and policies"
"793","Network dependent"
"794","Governance"
"794","Human capacity"
"794","Institutions and policies"
"794","Policy level"
"795","Capacity building"
"795","Community level"
"795","Farm level"
"795","Human capacity"
"795","Institutions and policies"
"798","Biophysical"
"798","Rainfall related"
"799","Biophysical"
"799","Rainfall related"
"800","Biophysical"
"800","Rainfall related"
"801","Biophysical"
"801","Rainfall related"
"802","Biophysical"
"802","Temperature related"
"803","Biophysical"
"803","Temperature related"
"804","Infrastrcuture"
"804","Rainfall related"
"805","Biophysical"
"805","Rainfall related"
"806","Biophysical"
"806","Rainfall related"
"807","Biophysical"
"807","Temperature related"
"808","Biophysical"
"808","Rainfall related"
"809","Pest and diseases"
"809","Rainfall related"
"810","Pest and diseases"
"810","Rainfall related"
"811","Pest and diseases"
"811","Temperature related"
"812","Pest and diseases"
"812","Temperature related"
"813","Biophysical"
"813","Rainfall related"
"814","Biophysical"
"814","Rainfall related"
"815","Biophysical"
"815","Rainfall related"
"816","Biophysical"
"816","Rainfall related"
"816","Socio-economic"
"817","Biophysical"
"817","Rainfall related"
"818","Biophysical"
"818","Temperature related"
"819","Rainfall related"
"819","Socio-economic"
"820","Rainfall related"
"820","Socio-economic"
"821","Rainfall related"
"821","Socio-economic"
"822","Rainfall related"
"822","Socio-economic"
"823","Finance"
"823","Rainfall related"
"823","Socio-economic"
"824","Finance"
"824","Rainfall related"
"824","Socio-economic"
"825","Finance"
"825","Rainfall related"
"825","Socio-economic"
"826","Biophysical"
"826","Rainfall related"
"827","Biophysical"
"827","Pest and diseases"
"828","Biophysical"
"828","Pest and diseases"
"829","Biophysical"
"830","Governance"
"830","Institutions and policies"
"830","Location specific"
"831","Biophysical"
"831","Weather and environment"
"832","Biophysical"
"832","Socio-economic"
"832","Weather and environment"
"833","Biophysical"
"833","Weather and environment"
"834","Biophysical"
"835","Biophysical"
"836","Biophysical"
"837","Biophysical"
"837","Weather and environment"
"838","Biophysical"
"838","Socio-economic"
"838","Weather and environment"
"839","Biophysical"
"839","Socio-economic"
"839","Weather and environment"
"840","Socio-economic"
"841","Biophysical"
"841","Governance"
"841","Institutions and policies"
"842","Infrastrcuture"
"843","Infrastrcuture"
"843","Location specific"
"844","Climate smart agriculture"
"844","Farm level"
"845","Governance"
"845","Institutions and policies"
"845","Location specific"
"846","Governance"
"846","Institutions and policies"
"846","Research and development"
"847","Governance"
"847","Institutions and policies"
"847","Network dependent"
"848","Finance"
"848","Governance"
"848","Institutions and policies"
"848","Policy level"
"849","Climate smart agriculture"
"849","Conservation agriculture"
"849","Farm level"
"850","Climate smart agriculture"
"850","Farm level"
"850","Research and development"
"851","Climate smart agriculture"
"851","Farm level"
"851","Research and development"
"852","Climate smart agriculture"
"852","Farm level"
"852","Research and development"
"853","Climate smart agriculture"
"853","Farm level"
"853","Research and development"
"854","Climate smart agriculture"
"854","Conservation agriculture"
"854","Ecosystem-based adaptation"
"854","Farm level"
"855","Climate smart agriculture"
"855","Conservation agriculture"
"855","Ecosystem-based adaptation"
"855","Farm level"
"856","Community level"
"856","Ecosystem-based adaptation"
"856","Farm level"
"857","Community level"
"857","Governance"
"857","Institutions and policies"
"858","Climate smart agriculture"
"858","Community level"
"858","Farm level"
"858","Infrastrcuture"
"859","Governance"
"859","Institutions and policies"
"860","Governance"
"860","Institutions and policies"
"860","Policy level"
"861","Governance"
"861","Institutions and policies"
"861","Location specific"
"862","Climate smart agriculture"
"862","Conservation agriculture"
"862","Ecosystem-based adaptation"
"862","Farm level"
"863","Climate smart agriculture"
"863","Conservation agriculture"
"863","Ecosystem-based adaptation"
"863","Farm level"
"864","Climate smart agriculture"
"864","Conservation agriculture"
"864","Farm level"
"865","Farm level"
"865","Governance"
"865","Institutions and policies"
"866","Capacity building"
"866","Governance"
"866","Institutions and policies"
"866","Network dependent"
"867","Capacity building"
"867","Governance"
"867","Institutions and policies"
"868","Institutions and policies"
"868","Research and development"
"869","Climate smart agriculture"
"869","Ecosystem-based adaptation"
"870","Climate smart agriculture"
"870","Ecosystem-based adaptation"
"870","Farm level"
"871","Governance"
"871","Institutions and policies"
"871","Network dependent"
"873","Biophysical"
"873","Rainfall related"
"874","Biophysical"
"874","Rainfall related"
"875","Biophysical"
"875","Temperature related"
"876","Biophysical"
"876","Rainfall related"
"877","Biophysical"
"877","Rainfall related"
"878","Biophysical"
"878","Rainfall related"
"879","Biophysical"
"879","Temperature related"
"880","Biophysical"
"880","Rainfall related"
"881","Biophysical"
"881","Rainfall related"
"882","Biophysical"
"882","Rainfall related"
"883","Biophysical"
"883","Temperature related"
"884","Biophysical"
"884","Rainfall related"
"885","Biophysical"
"885","Temperature related"
"886","Biophysical"
"886","Temperature related"
"887","Biophysical"
"887","Pest and diseases"
"887","Temperature related"
"888","Biophysical"
"888","Pest and diseases"
"888","Rainfall related"
"889","Biophysical"
"889","Pest and diseases"
"889","Temperature related"
"890","Biophysical"
"890","Pest and diseases"
"890","Rainfall related"
"891","Biophysical"
"891","Rainfall related"
"892","Biophysical"
"892","Maritime related"
"893","Biophysical"
"893","Rainfall related"
"894","Biophysical"
"894","Temperature related"
"895","Rainfall related"
"895","Socio-economic"
"896","Rainfall related"
"896","Socio-economic"
"897","Socio-economic"
"897","Temperature related"
"898","Biophysical"
"898","Socio-economic"
"899","Biophysical"
"899","Socio-economic"
"900","Biophysical"
"901","Biophysical"
"901","Pest and diseases"
"902","Biophysical"
"902","Pest and diseases"
"903","Biophysical"
"903","Pest and diseases"
"904","Biophysical"
"904","Socio-economic"
"905","Biophysical"
"905","Socio-economic"
"906","Biophysical"
"906","Socio-economic"
"907","Finance"
"907","Socio-economic"
"908","Biophysical"
"908","Finance"
"908","Socio-economic"
"909","Biophysical"
"910","Biophysical"
"911","Biophysical"
"912","Biophysical"
"913","Biophysical"
"913","Socio-economic"
"914","Biophysical"
"914","Socio-economic"
"915","Biophysical"
"916","Biophysical"
"917","Biophysical"
"918","Biophysical"
"919","Biophysical"
"920","Biophysical"
"921","Biophysical"
"922","Biophysical"
"922","Human capacity"
"923","Biophysical"
"923","Human capacity"
"924","Biophysical"
"924","Human capacity"
"925","Biophysical"
"925","Human capacity"
"926","Biophysical"
"926","Institutions and policies"
"927","Biophysical"
"927","Governance"
"927","Institutions and policies"
"928","Finance"
"928","Governance"
"928","Institutions and policies"
"928","Socio-economic"
"929","Biophysical"
"929","Finance"
"929","Institutions and policies"
"930","Finance"
"930","Governance"
"930","Institutions and policies"
"930","Socio-economic"
"931","Biophysical"
"931","Human capacity"
"931","Weather and environment"
"932","Biophysical"
"932","Human capacity"
"932","Weather and environment"
"933","Biophysical"
"933","Human capacity"
"933","Weather and environment"
"934","Human capacity"
"934","Socio-economic"
"934","Weather and environment"
"935","Biophysical"
"935","Research and development"
"936","Finance"
"936","Governance"
"936","Institutions and policies"
"936","Socio-economic"
"937","Biophysical"
"937","Institutions and policies"
"938","Biophysical"
"938","Institutions and policies"
"939","Finance"
"939","Governance"
"939","Institutions and policies"
"939","Socio-economic"
"940","Finance"
"940","Governance"
"940","Institutions and policies"
"940","Socio-economic"
"941","Finance"
"941","Governance"
"941","Institutions and policies"
"941","Socio-economic"
"942","Governance"
"942","Human capacity"
"942","Institutions and policies"
"942","Socio-economic"
"943","Biophysical"
"943","Institutions and policies"
"943","Research and development"
"944","Finance"
"944","Governance"
"944","Institutions and policies"
"944","Socio-economic"
"945","Climate smart agriculture"
"945","Conservation agriculture"
"945","Farm level"
"945","Human capacity"
"946","Climate smart agriculture"
"946","Conservation agriculture"
"946","Farm level"
"946","Human capacity"
"947","Finance"
"947","Human capacity"
"947","Institutions and policies"
"947","Policy level"
"948","Climate smart agriculture"
"948","Farm level"
"948","Human capacity"
"949","Climate smart agriculture"
"949","Conservation agriculture"
"949","Farm level"
"949","Human capacity"
"950","Community level"
"950","Farm level"
"950","Human capacity"
"950","Institutions and policies"
"950","Policy level"
"951","Institutions and policies"
"951","Policy level"
"952","Institutions and policies"
"952","Policy level"
"952","Research and development"
"953","Institutions and policies"
"953","Policy level"
"953","Research and development"
"954","Finance"
"954","Institutions and policies"
"954","Policy level"
"955","Community level"
"955","Farm level"
"955","Infrastrcuture"
"955","Weather and environment"
"956","Climate smart agriculture"
"956","Farm level"
"956","Weather and environment"
"957","Climate smart agriculture"
"957","Farm level"
"957","Pest and diseases"
"957","Research and development"
"958","Climate smart agriculture"
"958","Farm level"
"958","Research and development"
"959","Conservation agriculture"
"959","Farm level"
"959","Human capacity"
"959","Weather and environment"
"960","Conservation agriculture"
"960","Ecosystem-based adaptation"
"960","Farm level"
"960","Human capacity"
"960","Weather and environment"
"961","Finance"
"961","Governance"
"961","Institutions and policies"
"961","Policy level"
"962","Finance"
"962","Governance"
"962","Institutions and policies"
"962","Policy level"
"963","Governance"
"963","Institutions and policies"
"963","Policy level"
"964","Institutions and policies"
"964","Policy level"
"964","Research and development"
"965","Governance"
"965","Institutions and policies"
"965","Policy level"
"966","Governance"
"966","Institutions and policies"
"966","Policy level"
"970","Rainfall related"
"971","Rainfall related"
"972","Temperature related"
"973","Rainfall related"
"974","Rainfall related"
"975","Rainfall related"
"976","Maritime related"
"977","Weather and environment"
"978","Temperature related"
"979","Rainfall related"
"980","Temperature related"
"981","Temperature related"
"982","Rainfall related"
"983","Temperature related"
"984","Temperature related"
"985","Rainfall related"
"986","Rainfall related"
"987","Temperature related"
"988","Rainfall related"
"989","Temperature related"
"990","Rainfall related"
"991","Rainfall related"
"992","Rainfall related"
"993","Temperature related"
"994","Rainfall related"
"995","Temperature related"
"996","Temperature related"
"997","Rainfall related"
"998","Rainfall related"
"999","Rainfall related"
"1000","Rainfall related"
"1001","Rainfall related"
"1002","Rainfall related"
"1003","Rainfall related"
"1004","Biophysical"
"1005","Biophysical"
"1005","Socio-economic"
"1006","Biophysical"
"1007","Biophysical"
"1008","Socio-economic"
"1009","Biophysical"
"1010","Biophysical"
"1010","Socio-economic"
"1011","Socio-economic"
"1012","Socio-economic"
"1013","Socio-economic"
"1014","Socio-economic"
"1015","Socio-economic"
"1016","Socio-economic"
"1017","Socio-economic"
"1018","Socio-economic"
"1019","Socio-economic"
"1020","Socio-economic"
"1021","Socio-economic"
"1022","Biophysical"
"1023","Biophysical"
"1024","Socio-economic"
"1025","Socio-economic"
"1026","Socio-economic"
"1027","Socio-economic"
"1028","Socio-economic"
"1029","Socio-economic"
"1030","Socio-economic"
"1031","Finance"
"1031","Governance"
"1031","Human capacity"
"1031","Infrastrcuture"
"1031","Institutions and policies"
"1031","Research and development"
"1031","Technology"
"1032","Finance"
"1032","Governance"
"1032","Human capacity"
"1032","Infrastrcuture"
"1032","Institutions and policies"
"1032","Research and development"
"1032","Technology"
"1033","Finance"
"1033","Governance"
"1033","Human capacity"
"1033","Infrastrcuture"
"1033","Institutions and policies"
"1033","Socio-economic"
"1033","Technology"
"1034","Biophysical"
"1035","Human capacity"
"1035","Infrastrcuture"
"1036","Socio-economic"
"1037","Biophysical"
"1037","Socio-economic"
"1038","Finance"
"1038","Governance"
"1038","Institutions and policies"
"1039","Finance"
"1039","Governance"
"1039","Human capacity"
"1039","Institutions and policies"
"1040","Biophysical"
"1040","Human capacity"
"1041","Ecosystem"
"1041","Finance"
"1041","Human capacity"
"1042","Governance"
"1042","Institutions and policies"
"1043","Governance"
"1043","Socio-economic"
"1044","Governance"
"1044","Institutions and policies"
"1045","Governance"
"1045","Socio-economic"
"1046","Finance"
"1046","Governance"
"1047","Governance"
"1047","Institutions and policies"
"1048","Governance"
"1048","Institutions and policies"
"1049","Governance"
"1049","Institutions and policies"
"1050","Governance"
"1050","Institutions and policies"
"1051","Governance"
"1051","Institutions and policies"
"1052","Governance"
"1052","Institutions and policies"
"1053","Governance"
"1053","Institutions and policies"
"1054","Governance"
"1054","Institutions and policies"
"1055","Governance"
"1055","Institutions and policies"
"1056","Gender"
"1056","Governance"
"1057","Finance"
"1057","Human capacity"
"1058","Finance"
"1058","Governance"
"1058","Institutions and policies"
"1059","Gender"
"1059","Governance"
"1059","Institutions and policies"
"1060","Governance"
"1060","Institutions and policies"
"1061","Governance"
"1061","Institutions and policies"
"1062","Governance"
"1062","Institutions and policies"
"1063","Governance"
"1063","Institutions and policies"
"1064","Governance"
"1064","Institutions and policies"
"1065","Governance"
"1065","Institutions and policies"
"1066","Governance"
"1066","Institutions and policies"
"1067","Finance"
"1067","Infrastrcuture"
"1068","Governance"
"1068","Institutions and policies"
"1068","Partnership required"
"1068","Policy level"
"1069","Community level"
"1069","Farm level"
"1069","Governance"
"1069","Infrastrcuture"
"1069","Institutions and policies"
"1069","Research and development"
"1069","Technology"
"1070","Community level"
"1070","Farm level"
"1070","Infrastrcuture"
"1070","Research and development"
"1071","Community level"
"1071","Farm level"
"1071","Institutions and policies"
"1071","Partnership required"
"1072","Community level"
"1072","Farm level"
"1072","Institutions and policies"
"1072","Partnership required"
"1073","Community level"
"1073","Farm level"
"1073","Institutions and policies"
"1073","Partnership required"
"1074","Community level"
"1074","Farm level"
"1074","Institutions and policies"
"1074","Partnership required"
"1075","Community level"
"1075","Farm level"
"1075","Institutions and policies"
"1075","Partnership required"
"1076","Community level"
"1076","Farm level"
"1076","Institutions and policies"
"1076","Partnership required"
"1077","Community level"
"1077","Farm level"
"1077","Institutions and policies"
"1077","Partnership required"
"1078","Community level"
"1078","Farm level"
"1078","Institutions and policies"
"1078","Partnership required"
"1079","Community level"
"1079","Farm level"
"1079","Institutions and policies"
"1079","Partnership required"
"1080","Farm level"
"1080","Infrastrcuture"
"1080","Technology"
"1081","Community level"
"1082","Institutions and policies"
"1082","Partnership required"
"1082","Policy level"
"1083","Institutions and policies"
"1083","Partnership required"
"1083","Policy level"
"1084","Institutions and policies"
"1084","Partnership required"
"1084","Policy level"
"1085","Governance"
"1085","Institutions and policies"
"1086","Finance"
"1086","Governance"
"1086","Institutions and policies"
"1087","Finance"
"1087","Governance"
"1088","Governance"
"1088","Institutions and policies"
"1089","Governance"
"1089","Institutions and policies"
"1090","Governance"
"1090","Institutions and policies"
"1091","Governance"
"1091","Institutions and policies"
"1092","Governance"
"1092","Institutions and policies"
"1093","Governance"
"1093","Institutions and policies"
"1094","Governance"
"1094","Institutions and policies"
"1095","Governance"
"1095","Institutions and policies"
"1096","Community level"
"1096","Finance"
"1096","Institutions and policies"
"1096","Technology"
"1097","Community level"
"1097","Institutions and policies"
"1097","Partnership required"
"1097","Research and development"
"1097","Technology"
"1098","Capacity building"
"1098","Community level"
"1098","Farm level"
"1098","Institutions and policies"
"1098","Network dependent"
"1098","Partnership required"
"1098","Policy level"
"1099","Capacity building"
"1099","Community level"
"1099","Farm level"
"1099","Institutions and policies"
"1099","Network dependent"
"1099","Partnership required"
"1099","Policy level"
"1100","Capacity building"
"1100","Community level"
"1100","Farm level"
"1100","Institutions and policies"
"1100","Network dependent"
"1100","Partnership required"
"1100","Policy level"
"1101","Capacity building"
"1101","Community level"
"1101","Farm level"
"1101","Institutions and policies"
"1101","Network dependent"
"1101","Partnership required"
"1101","Policy level"
"1102","Capacity building"
"1102","Community level"
"1102","Farm level"
"1102","Institutions and policies"
"1102","Network dependent"
"1102","Partnership required"
"1102","Policy level"
"1103","Socio-economic"
"1104","Socio-economic"
"1105","Socio-economic"
"1106","Socio-economic"
"1107","Temperature related"
"1108","Rainfall related"
"1109","Rainfall related"
"1110","Rainfall related"
"1111","Maritime related"
"1112","Rainfall related"
"1113","Temperature related"
"1114","Wind related"
"1115","Rainfall related"
"1116","Temperature related"
"1117","Temperature related"
"1118","Temperature related"
"1119","Rainfall related"
"1120","Rainfall related"
"1121","Temperature related"
"1122","Rainfall related"
"1123","Rainfall related"
"1124","Season Related"
"1125","Season Related"
"1126","Temperature related"
"1127","Maritime related"
"1128","Maritime related"
"1129","Temperature related"
"1130","Temperature related"
"1131","Temperature related"
"1132","Socio-economic"
"1133","Socio-economic"
"1134","Socio-economic"
"1135","Socio-economic"
"1136","Socio-economic"
"1137","Rainfall related"
"1138","Rainfall related"
"1139","Temperature related"
"1140","Season Related"
"1140","Socio-economic"
"1141","Socio-economic"
"1141","Temperature related"
"1142","Socio-economic"
"1142","Temperature related"
"1143","Maritime related"
"1143","Socio-economic"
"1144","Socio-economic"
"1145","Socio-economic"
"1146","Socio-economic"
"1147","Socio-economic"
"1148","Season Related"
"1148","Socio-economic"
"1149","Socio-economic"
"1150","Biophysical"
"1151","Socio-economic"
"1152","Season Related"
"1152","Socio-economic"
"1153","Biophysical"
"1153","Ecosystem"
"1154","Socio-economic"
"1155","Biophysical"
"1155","Ecosystem"
"1156","Biophysical"
"1156","Ecosystem"
"1157","Biophysical"
"1157","Ecosystem"
"1158","Biophysical"
"1158","Ecosystem"
"1159","Biophysical"
"1159","Socio-economic"
"1160","Biophysical"
"1160","Ecosystem"
"1161","Biophysical"
"1161","Socio-economic"
"1162","Biophysical"
"1162","Socio-economic"
"1163","Biophysical"
"1163","Human capacity"
"1164","Gender"
"1165","Finance"
"1165","Infrastrcuture"
"1166","Institutions and policies"
"1167","Environment"
"1167","Finance"
"1168","Biophysical"
"1168","Ecosystem"
"1169","Biophysical"
"1169","Ecosystem"
"1170","Biophysical"
"1170","Ecosystem"
"1171","Environment"
"1171","Finance"
"1171","Socio-economic"
"1172","Environment"
"1172","Finance"
"1172","Socio-economic"
"1173","Institutions and policies"
"1174","Governance"
"1175","Ecosystem"
"1175","Institutions and policies"
"1176","Institutions and policies"
"1176","Socio-economic"
"1177","Finance"
"1177","Institutions and policies"
"1178","Finance"
"1178","Institutions and policies"
"1179","Finance"
"1179","Institutions and policies"
"1180","Finance"
"1180","Institutions and policies"
"1181","Biophysical"
"1181","Human capacity"
"1182","Weather and environment"
"1183","Biophysical"
"1183","Human capacity"
"1184","Weather and environment"
"1185","Biophysical"
"1185","Human capacity"
"1185","Socio-economic"
"1186","Weather and environment"
"1187","Human capacity"
"1188","Human capacity"
"1188","Infrastrcuture"
"1189","Human capacity"
"1190","Human capacity"
"1190","Technology"
"1191","Human capacity"
"1191","Infrastrcuture"
"1192","Environment"
"1192","Human capacity"
"1193","Environment"
"1193","Socio-economic"
"1194","Infrastrcuture"
"1194","Institutions and policies"
"1194","Research and development"
"1195","Agroforestry"
"1195","Climate smart agriculture"
"1195","Community level"
"1195","Conservation agriculture"
"1195","Farm level"
"1196","Agroforestry"
"1196","Climate smart agriculture"
"1196","Community level"
"1196","Conservation agriculture"
"1196","Farm level"
"1197","Climate smart agriculture"
"1197","Community level"
"1197","Conservation agriculture"
"1197","Farm level"
"1198","Community level"
"1198","Farm level"
"1198","Research and development"
"1198","Technology"
"1199","Community level"
"1199","Conservation agriculture"
"1199","Partnership required"
"1199","Policy level"
"1200","Institutions and policies"
"1200","Partnership required"
"1200","Policy level"
"1201","Institutions and policies"
"1201","Partnership required"
"1201","Policy level"
"1202","Institutions and policies"
"1202","Partnership required"
"1202","Policy level"
"1203","Institutions and policies"
"1203","Partnership required"
"1203","Policy level"
"1204","Finance"
"1204","Institutions and policies"
"1204","Network dependent"
"1204","Partnership required"
"1205","Human capacity"
"1205","Infrastrcuture"
"1205","Technology"
"1206","Capacity building"
"1206","Community level"
"1206","Farm level"
"1206","Institutions and policies"
"1207","Human capacity"
"1207","Infrastrcuture"
"1207","Technology"
"1208","Capacity building"
"1208","Community level"
"1208","Farm level"
"1208","Institutions and policies"
"1209","Community level"
"1209","Infrastrcuture"
"1209","Institutions and policies"
"1209","Network dependent"
"1210","Community level"
"1210","Conservation agriculture"
"1210","Farm level"
"1211","Community level"
"1211","Conservation agriculture"
"1211","Farm level"
"1212","Capacity building"
"1212","Community level"
"1212","Farm level"
"1212","Institutions and policies"
"1213","Community level"
"1213","Conservation agriculture"
"1213","Farm level"
"1214","Community level"
"1214","Institutions and policies"
"1214","Network dependent"
"1214","Partnership required"
"1215","Institutions and policies"
"1215","Research and development"
"1216","Capacity building"
"1216","Community level"
"1216","Network dependent"
"1216","Partnership required"
"1217","Community level"
"1217","Network dependent"
"1217","Partnership required"
"1218","Community level"
"1218","Infrastrcuture"
"1218","Network dependent"
"1218","Partnership required"
"1219","Community level"
"1219","Infrastrcuture"
"1219","Network dependent"
"1219","Partnership required"
"1220","Community level"
"1220","Network dependent"
"1220","Partnership required"
"1221","Institutions and policies"
"1221","Research and development"
"1222","Community level"
"1222","Infrastrcuture"
"1222","Network dependent"
"1222","Partnership required"
"1223","Community level"
"1223","Infrastrcuture"
"1223","Network dependent"
"1223","Partnership required"
"1224","Climate smart agriculture"
"1224","Community level"
"1224","Network dependent"
"1224","Partnership required"
"1225","Climate smart agriculture"
"1225","Community level"
"1225","Network dependent"
"1225","Partnership required"
"1226","Climate smart agriculture"
"1226","Community level"
"1226","Network dependent"
"1226","Partnership required"
"1227","Climate smart agriculture"
"1227","Community level"
"1227","Network dependent"
"1227","Partnership required"
"1228","Finance"
"1228","Socio-economic"
"1229","Finance"
"1229","Socio-economic"
"1230","Finance"
"1230","Socio-economic"
"1231","Finance"
"1231","Socio-economic"
"1232","Finance"
"1232","Socio-economic"
"1233","Temperature related"
"1234","Rainfall related"
"1235","Rainfall related"
"1236","Rainfall related"
"1237","Rainfall related"
"1238","Rainfall related"
"1239","Rainfall related"
"1240","Rainfall related"
"1241","Rainfall related"
"1242","Maritime related"
"1243","Wind related"
"1244","Rainfall related"
"1245","Rainfall related"
"1246","Temperature related"
"1247","Rainfall related"
"1248","Temperature related"
"1249","Maritime related"
"1250","Rainfall related"
"1251","Socio-economic"
"1251","Temperature related"
"1252","Finance"
"1252","Temperature related"
"1253","Socio-economic"
"1253","Temperature related"
"1254","Rainfall related"
"1254","Socio-economic"
"1255","Rainfall related"
"1255","Socio-economic"
"1256","Rainfall related"
"1256","Socio-economic"
"1257","Rainfall related"
"1257","Socio-economic"
"1258","Maritime related"
"1258","Socio-economic"
"1259","Socio-economic"
"1259","Temperature related"
"1260","Socio-economic"
"1260","Temperature related"
"1261","Maritime related"
"1261","Socio-economic"
"1262","Biophysical"
"1263","Biophysical"
"1264","Biophysical"
"1265","Biophysical"
"1265","Socio-economic"
"1266","Biophysical"
"1266","Socio-economic"
"1267","Biophysical"
"1267","Socio-economic"
"1268","Biophysical"
"1268","Socio-economic"
"1269","Biophysical"
"1269","Socio-economic"
"1270","Season Related"
"1271","Biophysical"
"1272","Biophysical"
"1273","Biophysical"
"1274","Biophysical"
"1274","Socio-economic"
"1275","Biophysical"
"1275","Socio-economic"
"1276","Rainfall related"
"1276","Socio-economic"
"1277","Season Related"
"1277","Socio-economic"
"1278","Biophysical"
"1279","Biophysical"
"1280","Biophysical"
"1280","Infrastrcuture"
"1281","Biophysical"
"1281","Socio-economic"
"1282","Biophysical"
"1283","Human capacity"
"1283","Infrastrcuture"
"1283","Technology"
"1284","Finance"
"1284","Human capacity"
"1284","Infrastrcuture"
"1284","Technology"
"1285","Human capacity"
"1285","Institutions and policies"
"1286","Finance"
"1286","Human capacity"
"1287","Human capacity"
"1287","Institutions and policies"
"1287","Technology"
"1288","Human capacity"
"1288","Institutions and policies"
"1288","Technology"
"1289","Finance"
"1289","Human capacity"
"1289","Infrastrcuture"
"1289","Technology"
"1290","Human capacity"
"1290","Institutions and policies"
"1291","Finance"
"1291","Human capacity"
"1292","Finance"
"1292","Human capacity"
"1293","Finance"
"1293","Human capacity"
"1293","Infrastrcuture"
"1293","Technology"
"1294","Institutions and policies"
"1294","Technology"
"1295","Governance"
"1295","Institutions and policies"
"1296","Governance"
"1296","Institutions and policies"
"1297","Governance"
"1297","Institutions and policies"
"1298","Finance"
"1298","Institutions and policies"
"1299","Finance"
"1299","Institutions and policies"
"1300","Governance"
"1300","Human capacity"
"1301","Pest and diseases"
"1301","Weather and environment"
"1302","Weather and environment"
"1303","Governance"
"1303","Human capacity"
"1304","Institutions and policies"
"1304","Pest and diseases"
"1305","Weather and environment"
"1306","Infrastrcuture"
"1306","Institutions and policies"
"1306","Technology"
"1307","Human capacity"
"1307","Infrastrcuture"
"1308","Governance"
"1308","Human capacity"
"1308","Infrastrcuture"
"1309","Finance"
"1309","Infrastrcuture"
"1309","Institutions and policies"
"1309","Research and development"
"1309","Technology"
"1310","Finance"
"1310","Institutions and policies"
"1311","Infrastrcuture"
"1311","Institutions and policies"
"1311","Technology"
"1312","Governance"
"1312","Human capacity"
"1312","Infrastrcuture"
"1313","Human capacity"
